locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_label,lfc_label,seqnames,type,ID,Name,gene,product,change,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,gene_emap,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
B4U62_09595,16.093435099106088,2.253138946908937,0.6071782373940794,3.7108361402725523,2.0657579320688954e-4,4.7394053949995725e-4,yes,yes,CP020102.1,CDS,cds-AQZ90650.1,AQZ90650.1,yncE,hypothetical protein,up,224308.BSU17650,3.439999999999999e-110,316,"2CEK2@1|root,32S02@2|Bacteria,1VCYR@1239|Firmicutes,4HXMN@91061|Bacilli,1ZR51@1386|Bacillus",91061|Bacilli,S,Protein of unknown function (DUF2691),-,-,-,-,-,-,-,-,-,-,-,-,DUF2691
B4U62_09605,2275.4599312580644,-6.903373682206388,0.362266358252039,-19.05607165820105,5.850615013492343e-81,4.905685494332071e-79,yes,yes,CP020102.1,CDS,cds-AQZ90652.1,AQZ90652.1,cotU,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_09630,2084.740543914595,-6.1280710906376,0.2580346242338686,-23.749026351918758,1.1244871949161378e-124,2.2714641337305985e-122,yes,yes,CP020102.1,CDS,cds-AQZ90657.1,AQZ90657.1,cotC,spore coat protein C,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_09640,48.149809899421534,-2.594140012994485,0.3676771915188368,-7.055482561423944,1.720027540548483e-12,8.755787388542334e-12,yes,yes,CP020102.1,CDS,cds-AQZ90659.1,AQZ90659.1,yndA,hypothetical protein,down,224308.BSU17720,8.919999999999999e-96,278,"2BAHV@1|root,323YG@2|Bacteria,1U0CE@1239|Firmicutes,4I9P8@91061|Bacilli,1ZKHR@1386|Bacillus",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_09650,32.438994567866175,-3.699569561941254,0.5451169841515511,-6.786744257655923,1.1469225101685649e-11,5.516151120334526e-11,yes,yes,CP020102.1,CDS,cds-AQZ90661.1,AQZ90661.1,NA,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_09655,58.26717472825331,-2.234292130329515,0.3788124873558245,-5.898148041331091,3.6760409044834677e-9,1.430501381744705e-8,yes,yes,CP020102.1,CDS,cds-AQZ90662.1,AQZ90662.1,ynzB,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_09665,10.016273765504113,-2.7644422939320905,0.933888379853921,-2.9601420828948584,0.0030749719106424726,0.005895243818332678,yes,yes,CP020102.1,CDS,cds-AQZ90664.1,AQZ90664.1,yndE,germination protein,down,224308.BSU17760,2.38e-251,691,"COG0531@1|root,COG0531@2|Bacteria,1TZQ6@1239|Firmicutes,4ISWZ@91061|Bacilli,1ZS7K@1386|Bacillus",91061|Bacilli,U,Spore germination,yndE7,"GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015171,GO:0015179,GO:0015291,GO:0015297,GO:0015318,GO:0015711,GO:0015807,GO:0015849,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098656,GO:1902475,GO:1903825,GO:1905039",-,ko:K06311,-,-,-,-,"ko00000,ko02000",2.A.3.9.4,-,-,Spore_permease
B4U62_09670,21.720092508516323,-2.2616436145263576,0.5080362018686738,-4.451737112842575,8.517840723445883e-6,2.3081270838410674e-5,yes,yes,CP020102.1,CDS,cds-AQZ90665.1,AQZ90665.1,yndF,germination protein,down,224308.BSU17770,5.57e-289,789,"28IEM@1|root,2Z8GN@2|Bacteria,1UB3Y@1239|Firmicutes,4HV0B@91061|Bacilli,1ZRWJ@1386|Bacillus",91061|Bacilli,S,Spore germination protein,-,-,-,"ko:K06293,ko:K06312",-,-,-,-,ko00000,-,-,-,Spore_GerAC
B4U62_09695,504.9673068582095,-4.061408290403813,0.2616983717075123,-15.51942514546118,2.5633707525995847e-54,8.315050820841281e-53,yes,yes,CP020102.1,CDS,cds-AQZ90670.1,AQZ90670.1,yndL,hypothetical protein,down,224308.BSU17820,1.6799999999999998e-177,494,"COG4195@1|root,COG4195@2|Bacteria,1VBQ5@1239|Firmicutes,4HK5Q@91061|Bacilli,1ZECB@1386|Bacillus",91061|Bacilli,S,Replication protein,yndL,-,-,-,-,-,-,-,-,-,-,-,Gamma_PGA_hydro
B4U62_09700,108.52431801941829,-3.179409503670904,0.34491786405925995,-9.217874267958047,3.0304822652921685e-20,2.3544516061116077e-19,yes,yes,CP020102.1,CDS,cds-AQZ90671.1,AQZ90671.1,yndM,hypothetical protein,down,224308.BSU17830,7.41e-120,343,"2E4BW@1|root,32Z7G@2|Bacteria,1VH0F@1239|Firmicutes,4HPQD@91061|Bacilli,1ZINT@1386|Bacillus",91061|Bacilli,S,Protein of unknown function (DUF2512),yndM,-,-,-,-,-,-,-,-,-,-,-,DUF2512
B4U62_09730,427.545575838182,2.392686770792248,0.4102390327156837,5.832421052071124,5.462885451672397e-9,2.09465599199587e-8,yes,yes,CP020102.1,CDS,cds-AQZ90676.1,AQZ90676.1,ynzC,hypothetical protein,up,224308.BSU17880,1.15e-43,142,"COG4224@1|root,COG4224@2|Bacteria,1VEKJ@1239|Firmicutes,4HNIB@91061|Bacilli,1ZIU8@1386|Bacillus",91061|Bacilli,S,UPF0291 protein,ynzC,-,-,-,-,-,-,-,-,-,-,-,DUF896
B4U62_09745,1676.5792629539148,2.141367394528043,0.36243889320721445,5.9082163494627356,3.4583164898298924e-9,1.3528836690848629e-8,yes,yes,CP020102.1,CDS,cds-AQZ90679.1,AQZ90679.1,yneF,hypothetical protein,up,1051501.AYTL01000033_gene259,4.36e-39,130,"COG3763@1|root,COG3763@2|Bacteria,1VEJC@1239|Firmicutes,4HNN9@91061|Bacilli,1ZHYQ@1386|Bacillus",91061|Bacilli,S,UPF0154 protein,yneF,-,-,ko:K09976,-,-,-,-,ko00000,-,-,-,UPF0154
B4U62_09775,1224.4426461267428,-7.839763142775616,0.4232188029008749,-18.524137134360316,1.3190074717412904e-76,9.017952622181992e-75,yes,yes,CP020102.1,CDS,cds-AQZ90684.1,AQZ90684.1,cotM,spore coat protein M,down,224308.BSU17970,5e-92,268,"COG0071@1|root,COG0071@2|Bacteria,1UB14@1239|Firmicutes,4IME0@91061|Bacilli,1ZJX9@1386|Bacillus",91061|Bacilli,O,Spore coat protein,cotM,-,-,ko:K06335,-,-,-,-,ko00000,-,-,-,-
B4U62_09780,7.162177537548829,-4.06807273342323,0.9827436929949669,-4.139505307864707,3.480555482066178e-5,8.7884025922171e-5,yes,yes,CP020102.1,CDS,cds-AQZ90685.1,AQZ90685.1,sspP,small' acid-soluble spore protein P,down,224308.BSU17980,5.6500000000000005e-27,98.2,"2E54C@1|root,32ZXB@2|Bacteria,1VJFQ@1239|Firmicutes,4HQN1@91061|Bacilli,1ZK01@1386|Bacillus",91061|Bacilli,S,Belongs to the SspP family,sspP,-,-,ko:K06433,-,-,-,-,ko00000,-,-,-,SspP
B4U62_09785,13.471094474129602,-3.408482565016261,0.6236529022534795,-5.465351885159522,4.619894113700437e-8,1.6204269487991116e-7,yes,yes,CP020102.1,CDS,cds-AQZ93065.1,AQZ93065.1,sspO,small acid-soluble spore protein O,down,1178537.BA1_08761,1.78e-21,84.3,"2EI8E@1|root,33BZS@2|Bacteria,1VNNB@1239|Firmicutes,4HS1A@91061|Bacilli,1ZIU1@1386|Bacillus",91061|Bacilli,S,Belongs to the SspO family,sspO,-,-,ko:K06432,-,-,-,-,ko00000,-,-,-,SspO
B4U62_09805,68.34629891960279,-5.136832223605532,0.7037327402076241,-7.299407758249246,2.890371370928711e-13,1.5607303004139966e-12,yes,yes,CP020102.1,CDS,cds-AQZ90689.1,AQZ90689.1,sspN,small' acid-soluble spore protein N,down,1461580.CCAS010000001_gene168,8.79e-13,62.4,"2EPWV@1|root,33HHC@2|Bacteria,1VMWH@1239|Firmicutes,4HRXR@91061|Bacilli,1ZK32@1386|Bacillus",91061|Bacilli,S,Small acid-soluble spore protein N family,sspN,-,-,ko:K06431,-,-,-,-,ko00000,-,-,-,SspN
B4U62_09810,283.85418461701505,-5.839983808571861,0.3409039178802253,-17.130879119505185,8.732515422883696e-66,4.0424269311765775e-64,yes,yes,CP020102.1,CDS,cds-AQZ90690.1,AQZ90690.1,tlp,small' acid-soluble spore protein Tlp,down,224308.BSU18030,6.62e-48,153,"2E62M@1|root,330RR@2|Bacteria,1VF8M@1239|Firmicutes,4HPWY@91061|Bacilli,1ZITR@1386|Bacillus",91061|Bacilli,S,Belongs to the Tlp family,tlp,-,-,ko:K06434,-,-,-,-,ko00000,-,-,-,-
B4U62_09865,53.275323678845886,-3.638901277954783,0.5903916140656831,-6.163538219819536,7.113719842677835e-10,2.946260110052218e-9,yes,yes,CP020102.1,CDS,cds-AQZ90701.1,AQZ90701.1,ynfE,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_09905,229.12670421421774,-2.1398186667669528,0.24048454389778287,-8.897946754018733,5.688929764748282e-19,4.199601972515177e-18,yes,yes,CP020102.1,CDS,cds-AQZ90709.1,AQZ90709.1,yngE,carboxylase,down,224308.BSU18210,0,1001,"COG4799@1|root,COG4799@2|Bacteria,1TQCV@1239|Firmicutes,4HBK9@91061|Bacilli,1ZBHM@1386|Bacillus",91061|Bacilli,I,"COG4799 Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)",yngE,-,-,-,-,-,-,-,-,-,-,iYO844.BSU18210,Carboxyl_trans
B4U62_09910,49.57729955580396,-5.17404888845481,0.5996312562135214,-8.628717790875788,6.204356644941323e-18,4.43996150243466e-17,yes,yes,CP020102.1,CDS,cds-AQZ90710.1,AQZ90710.1,yngF,enoyl-CoA hydratase,down,224308.BSU18220,1.48e-175,490,"COG1024@1|root,COG1024@2|Bacteria,1TQ89@1239|Firmicutes,4HCH3@91061|Bacilli,1ZAXG@1386|Bacillus",91061|Bacilli,I,Belongs to the enoyl-CoA hydratase isomerase family,yngF,"GO:0003674,GO:0003824,GO:0004300,GO:0006082,GO:0006629,GO:0006631,GO:0006635,GO:0008150,GO:0008152,GO:0009056,GO:0009062,GO:0009987,GO:0016042,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0019395,GO:0019752,GO:0030258,GO:0032787,GO:0034440,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0046395,GO:0055114,GO:0071704,GO:0072329,GO:1901575",-,-,-,-,-,-,-,-,-,-,ECH_1
B4U62_09915,32.347223426536985,-3.7808405300956447,0.5831031080659205,-6.483999961235357,8.932224419786315e-11,4.0340249310498363e-10,yes,yes,CP020102.1,CDS,cds-AQZ90711.1,AQZ90711.1,yngG,hydroxymethylglutaryl-CoA lyase,down,224308.BSU18230,7.0199999999999995e-214,590,"COG0119@1|root,COG0119@2|Bacteria,1TQG3@1239|Firmicutes,4HA1U@91061|Bacilli,1ZC18@1386|Bacillus",91061|Bacilli,E,Hydroxymethylglutaryl-CoA lyase,yngG,"GO:0003674,GO:0003824,GO:0004419,GO:0005488,GO:0016829,GO:0016830,GO:0016833,GO:0043167,GO:0043169,GO:0046872",4.1.3.4,ko:K01640,"ko00072,ko00280,ko00281,ko00650,ko01100,ko04146,map00072,map00280,map00281,map00650,map01100,map04146","M00036,M00088","R01360,R08090","RC00502,RC00503,RC01118,RC01946","ko00000,ko00001,ko00002,ko01000",-,-,-,HMGL-like
B4U62_09925,123.35560649956349,-5.438923875782387,0.45033515314952255,-12.07750236183878,1.3887426322400821e-33,1.9780680313060655e-32,yes,yes,CP020102.1,CDS,cds-AQZ90713.1,AQZ90713.1,yngH,biotin carboxylase 2,down,224308.BSU18240,0,870,"COG0439@1|root,COG0439@2|Bacteria,1TP16@1239|Firmicutes,4HA40@91061|Bacilli,1ZBTG@1386|Bacillus",91061|Bacilli,I,Biotin carboxylase,yngH,-,"6.3.4.14,6.4.1.2",ko:K01961,"ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212","M00082,M00376","R00742,R04385","RC00040,RC00253,RC00367","ko00000,ko00001,ko00002,ko01000",-,-,-,"Biotin_carb_C,Biotin_carb_N,CPSase_L_D2"
B4U62_09930,253.41209235205844,-5.457225568599706,0.3810911747634554,-14.319999858267579,1.6412354940625693e-46,3.964043824520795e-45,yes,yes,CP020102.1,CDS,cds-AQZ90714.1,AQZ90714.1,yngI,AMP-binding protein,down,224308.BSU18250,0,1116,"COG0318@1|root,COG0318@2|Bacteria,1TPSX@1239|Firmicutes,4HAHB@91061|Bacilli,1ZPZR@1386|Bacillus",91061|Bacilli,IQ,COG0318 Acyl-CoA synthetases (AMP-forming) AMP-acid ligases II,yngI,-,-,ko:K00666,-,-,-,-,"ko00000,ko01000,ko01004",-,-,-,"AMP-binding,AMP-binding_C"
B4U62_09935,236.0428454527493,-4.724202732133003,0.2723037995318965,-17.349015108324373,2.0065489188469374e-67,1.0019217298152572e-65,yes,yes,CP020102.1,CDS,cds-AQZ90715.1,AQZ90715.1,yngJ,acyl-CoA dehydrogenase,down,224308.BSU18260,3.76e-268,734,"COG1960@1|root,COG1960@2|Bacteria,1TP57@1239|Firmicutes,4HAWZ@91061|Bacilli,1ZCGC@1386|Bacillus",91061|Bacilli,I,acyl-CoA dehydrogenase,yngJ,-,1.3.8.1,ko:K00248,"ko00071,ko00280,ko00650,ko01100,ko01110,ko01120,ko01200,ko01212,map00071,map00280,map00650,map01100,map01110,map01120,map01200,map01212",-,"R01175,R01178,R02661,R03172,R04751","RC00052,RC00068,RC00076,RC00120,RC00148","ko00000,ko00001,ko01000",-,-,-,"Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N"
B4U62_09945,166.04408183958398,-2.761442518980025,0.2267462898972797,-12.178556571889267,4.043750926609862e-34,5.891943973066959e-33,yes,yes,CP020102.1,CDS,cds-AQZ90717.1,AQZ90717.1,yngK,hypothetical protein,down,224308.BSU18280,0,1052,"COG1649@1|root,COG1649@2|Bacteria,1TRTG@1239|Firmicutes,4HD0M@91061|Bacilli,1ZC0H@1386|Bacillus",91061|Bacilli,T,Glycosyl hydrolase-like 10,yngK,-,-,-,-,-,-,-,-,-,-,-,"Big_2,Cu_amine_oxidN1,GHL10"
B4U62_09955,1131.4987272436215,-2.1195761846235137,0.4011968165363107,-5.283133108888165,1.269930502311459e-7,4.256086841834181e-7,yes,yes,CP020102.1,CDS,cds-AQZ90719.1,AQZ90719.1,ppsE,plipastatin synthase subunit E,down,224308.BSU18300,0,2568,"COG1020@1|root,COG3319@1|root,COG1020@2|Bacteria,COG3319@2|Bacteria",2|Bacteria,Q,amino acid activation for nonribosomal peptide biosynthetic process,-,-,6.3.2.14,"ko:K02364,ko:K15656,ko:K15668","ko01053,ko01054,ko01110,ko01130,ko02024,map01053,map01054,map01110,map01130,map02024",-,R07644,"RC00162,RC03046","ko00000,ko00001,ko01000,ko01008",-,-,-,"AMP-binding,AMP-binding_C,Condensation,KR,PP-binding,Thioesterase"
B4U62_09965,2619.0653245558215,-2.124900259585476,0.3936910179376314,-5.397380592315426,6.762084769757483e-8,2.3385762425527047e-7,yes,yes,CP020102.1,CDS,cds-AQZ90721.1,AQZ90721.1,ppsC,plipastatin synthase subunit C,down,224308.BSU18320,0,5081,"COG1020@1|root,COG1020@2|Bacteria,1TPTH@1239|Firmicutes,4HAHU@91061|Bacilli,1ZB3S@1386|Bacillus",91061|Bacilli,Q,"Catalyzes the first step in the D-alanylation of lipoteichoic acid (LTA), the activation of D-alanine and its transfer onto the D-alanyl carrier protein (Dcp) DltC. In an ATP- dependent two-step reaction, forms a high energy D-alanyl-AMP intermediate, followed by transfer of the D-alanyl residue as a thiol ester to the phosphopantheinyl prosthetic group of the Dcp. D-alanylation of LTA plays an important role in modulating the properties of the cell wall in Gram-positive bacteria, influencing the net charge of the cell wall",-,-,-,"ko:K15664,ko:K15666,ko:K15667","ko01054,map01054",-,-,-,"ko00000,ko00001,ko01008",-,-,-,"AMP-binding,AMP-binding_C,Condensation,PP-binding"
B4U62_09980,371.6985752539354,-2.17468340235798,0.4180010743861788,-5.202578499472599,1.9654229617102604e-7,6.46509225894922e-7,yes,yes,CP020102.1,CDS,cds-AQZ90724.1,AQZ90724.1,dacC,D-alanyl-D-alanine carboxypeptidase,down,224308.BSU18350,0,954,"COG2027@1|root,COG2027@2|Bacteria,1TQFQ@1239|Firmicutes,4HA3X@91061|Bacilli,1ZBNY@1386|Bacillus",91061|Bacilli,M,D-alanyl-D-alanine carboxypeptidase,dacC,-,3.4.16.4,ko:K07259,"ko00550,map00550",-,-,-,"ko00000,ko00001,ko01000,ko01002,ko01011",-,-,-,Peptidase_S13
B4U62_10015,853.8646867598572,-2.8988996316998867,0.2907918156578538,-9.96898631807003,2.0834430709443193e-23,1.9051072031433243e-22,yes,yes,CP020102.1,CDS,cds-AQZ90730.1,AQZ90730.1,ggt,gamma-glutamyltranspeptidase,down,224308.BSU18410,0,1176,"COG0405@1|root,COG0405@2|Bacteria,1TR9U@1239|Firmicutes,4HB23@91061|Bacilli,1ZCVJ@1386|Bacillus",91061|Bacilli,E,gamma-glutamyltransferase,ggt,-,"2.3.2.2,3.4.19.13",ko:K00681,"ko00430,ko00460,ko00480,ko01100,map00430,map00460,map00480,map01100",-,"R00494,R01262,R01687,R03867,R03916,R03970,R03971,R04935","RC00064,RC00090,RC00096","ko00000,ko00001,ko01000,ko01002",-,-,-,G_glu_transpept
B4U62_10045,179.55910230907773,-2.797615828784652,0.29098313616153426,-9.614357263754295,6.954230151479445e-22,5.886590246318982e-21,yes,yes,CP020102.1,CDS,cds-AQZ90736.1,AQZ90736.1,proJ,glutamate 5-kinase,down,224308.BSU18470,3.31e-262,719,"COG0263@1|root,COG0263@2|Bacteria,1TPG6@1239|Firmicutes,4HA9B@91061|Bacilli,1ZAPU@1386|Bacillus",91061|Bacilli,E,Catalyzes the transfer of a phosphate group to glutamate to form L-glutamate 5-phosphate,proB,"GO:0003674,GO:0003824,GO:0004349,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006560,GO:0006561,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016774,GO:0018130,GO:0019202,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",2.7.2.11,ko:K00931,"ko00330,ko00332,ko01100,ko01130,ko01230,map00330,map00332,map01100,map01130,map01230",M00015,R00239,"RC00002,RC00043","ko00000,ko00001,ko00002,ko01000",-,-,-,"AA_kinase,PUA"
B4U62_10115,201.57894024698373,-2.6933558315118287,0.25621061661715283,-10.512272547770424,7.584355302440117e-26,7.784035788462789e-25,yes,yes,CP020102.1,CDS,cds-AQZ90750.1,AQZ90750.1,yozQ,hypothetical protein,down,224308.BSU18600,1.66e-61,189,"2EIXM@1|root,2ZSX9@2|Bacteria,1W2TZ@1239|Firmicutes,4I06A@91061|Bacilli",91061|Bacilli,S,Protein of unknown function (DUF4025),-,-,-,-,-,-,-,-,-,-,-,-,DUF4025
B4U62_10125,469.02992661709595,-2.601726677984812,0.3432648002049334,-7.579357616719071,3.472700758204487e-14,1.9810888535893123e-13,yes,yes,CP020102.1,CDS,cds-AQZ90752.1,AQZ90752.1,yoaI,4-hydroxyphenylacetate 3-monooxygenase,down,224308.BSU18620,0,964,"COG2368@1|root,COG2368@2|Bacteria,1TQ70@1239|Firmicutes,4HA4I@91061|Bacilli,1ZDRC@1386|Bacillus",91061|Bacilli,Q,COG2368 Aromatic ring hydroxylase,yoaI,-,1.14.14.9,ko:K00483,"ko00350,ko01120,ko01220,map00350,map01120,map01220",-,"R02698,R03299",RC00046,"ko00000,ko00001,ko01000",-,-,-,"HpaB,HpaB_N"
B4U62_10155,419.6746922054889,-5.717347003776657,0.30834018935474045,-18.542334736646804,9.404872634452909e-77,6.530508435548239e-75,yes,yes,CP020102.1,CDS,cds-AQZ90758.1,AQZ90758.1,yoaN,oxalate decarboxylase OxdD,down,224308.BSU18670,1.5499999999999999e-298,812,"COG2140@1|root,COG2140@2|Bacteria,1TPC2@1239|Firmicutes,4HA6V@91061|Bacilli,1ZBBS@1386|Bacillus",91061|Bacilli,G,Oxalate decarboxylase,oxdD,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0008150,GO:0008152,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0019752,GO:0033609,GO:0043436,GO:0043648,GO:0044237,GO:0044281,GO:0044424,GO:0044464,GO:0046564,GO:0071704",4.1.1.2,ko:K01569,"ko00630,ko01100,map00630,map01100",-,R00522,RC00321,"ko00000,ko00001,ko01000",-,-,iYO844.BSU18670,Cupin_1
B4U62_10175,10.677143240501701,-2.156057391727042,0.740177984194015,-2.9128904638723996,0.0035810018954595675,0.006818325802665946,yes,yes,CP020102.1,CDS,cds-AQZ90762.1,AQZ90762.1,yozT,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_10180,53.13755511697405,-2.0826872067480013,0.3932035684577478,-5.296714917712654,1.1790455032450841e-7,3.963447970061387e-7,yes,yes,CP020102.1,CDS,cds-AQZ90763.1,AQZ90763.1,yozF,hypothetical protein,down,224308.BSU18710,1.37e-115,331,"2EV9F@1|root,33IVQ@2|Bacteria,1VQIU@1239|Firmicutes,4HRBH@91061|Bacilli,1ZQPK@1386|Bacillus",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_10215,506.272386651152,-2.098558609195911,0.3181916965726681,-6.595265155565258,4.2449649222090205e-11,1.9691674440810947e-10,yes,yes,CP020102.1,CDS,cds-AQZ90770.1,AQZ90770.1,yoaW,hypothetical protein,down,224308.BSU18780,1.96e-102,296,"29QTX@1|root,30BTX@2|Bacteria,1U8NQ@1239|Firmicutes,4IIKN@91061|Bacilli,1ZNRJ@1386|Bacillus",91061|Bacilli,-,-,yoaW,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_10240,370.2740515359427,-4.830072170485129,0.5375510215182903,-8.98532786123779,2.5796402568088986e-19,1.9364731927801934e-18,yes,yes,CP020102.1,CDS,cds-AQZ90775.1,AQZ90775.1,yobB,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_10320,160.1742063480901,-2.554185223647666,0.6281326964329239,-4.066314710494328,4.7762426887231755e-5,1.1877796591318294e-4,yes,yes,CP020102.1,CDS,cds-AQZ90788.1,AQZ90788.1,phrK,phosphatase RapK inhibitor,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_10335,1917.8631936054915,-2.2343365647812865,0.317331333115509,-7.041020950704497,1.9083630693090013e-12,9.648197360647556e-12,yes,yes,CP020102.1,CDS,cds-AQZ90790.1,AQZ90790.1,yozM,hypothetical protein,down,224308.BSU18960,2.78e-71,214,"291HX@1|root,2ZP4F@2|Bacteria,1W3P9@1239|Firmicutes,4I063@91061|Bacilli,1ZKG0@1386|Bacillus",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_10375,1539.5943588311316,-2.2069927932173408,0.2250515836074638,-9.806608590974369,1.0545321922818168e-22,9.372682125000787e-22,yes,yes,CP020102.1,CDS,cds-AQZ90796.1,AQZ90796.1,yobO,peptidase G2,down,224308.BSU19030,0,1584,"COG5434@1|root,COG5434@2|Bacteria,1TSDM@1239|Firmicutes,4HF01@91061|Bacilli,1ZB2S@1386|Bacillus",91061|Bacilli,M,Pectate lyase superfamily protein,yobO,-,-,-,-,-,-,-,-,-,-,-,"Pectate_lyase_3,Peptidase_G2"
B4U62_10415,516.6787107638942,-6.2700607748605535,0.4458763512386169,-14.06233086245259,6.471895392763686e-45,1.4599544733726812e-43,yes,yes,CP020102.1,CDS,cds-AQZ90804.1,AQZ90804.1,yobW,protein csk22,down,224308.BSU19110,7.690000000000001e-123,350,"2DUZZ@1|root,32UY8@2|Bacteria,1VAX8@1239|Firmicutes,4HMKW@91061|Bacilli,1ZF86@1386|Bacillus",91061|Bacilli,-,-,yobW,-,-,-,-,-,-,-,-,-,-,-,DUF1453
B4U62_10510,179.78414784810178,-3.723296133677082,0.29607231861844446,-12.575630680541208,2.8749674220945938e-36,4.5306224197831115e-35,yes,yes,CP020102.1,CDS,cds-AQZ90822.1,AQZ90822.1,yozN,hypothetical protein,down,224308.BSU19270,1.7e-54,170,"2EHWS@1|root,33BND@2|Bacteria,1VPU6@1239|Firmicutes,4HRS1@91061|Bacilli,1ZHT1@1386|Bacillus",91061|Bacilli,-,-,yozN,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_10515,115.35681643715262,-3.409784858377603,0.35206089036562627,-9.685213415316976,3.4847995667851726e-22,3.001249859456067e-21,yes,yes,CP020102.1,CDS,cds-AQZ90823.1,AQZ90823.1,yocN,hypothetical protein,down,224308.BSU19280,1.83e-49,157,"2EFR8@1|root,339HA@2|Bacteria,1VHR4@1239|Firmicutes,4HQMM@91061|Bacilli,1ZIJX@1386|Bacillus",91061|Bacilli,-,-,yocN,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_10535,295.3921744015097,-3.3409278839388685,0.2947095874982808,-11.336339317289289,8.669559391667721e-30,1.0883480773042754e-28,yes,yes,CP020102.1,CDS,cds-AQZ90827.1,AQZ90827.1,sqhC,sporulenol synthase,down,224308.BSU19320,0,1239,"COG1657@1|root,COG1657@2|Bacteria,1TRRG@1239|Firmicutes,4HA2Q@91061|Bacilli,1ZBBW@1386|Bacillus",91061|Bacilli,I,COG1657 Squalene cyclase,sqhC,-,4.2.1.137,ko:K18115,-,-,-,-,"ko00000,ko01000",-,-,-,"SQHop_cyclase_C,SQHop_cyclase_N"
